Property_ID,Zone,Date,phase,monthly_production,daily_production
3504925085,SPRG,2017-10-31,Gas,15414.0,497.2258064516129
3504925085,SPRG,2017-11-30,Oil,10668.0,355.6
3504925085,SPRG,2017-11-30,Gas,13978.0,465.93333333333334
3504925085,SPRG,2017-12-31,Oil,10134.0,326.9032258064516
3504925085,SPRG,2017-12-31,Gas,13718.0,442.51612903225805
3504925085,SPRG,2018-01-31,Oil,9548.0,308.0
3504925085,SPRG,2018-01-31,Gas,12026.0,387.93548387096774
3504925085,SPRG,2018-02-28,Oil,8234.0,294.07142857142856
3504925085,SPRG,2018-02-28,Gas,10565.0,377.32142857142856
3504925085,SPRG,2018-03-31,Oil,8218.0,265.0967741935484
3504925085,SPRG,2018-03-31,Gas,11381.0,367.1290322580645
3504925085,SPRG,2018-04-30,Oil,7605.0,253.5
3504925085,SPRG,2018-04-30,Gas,10340.0,344.6666666666667
3504925085,SPRG,2018-05-31,Oil,7739.99,249.67709677419353
3504925085,SPRG,2018-05-31,Gas,10672.0,344.258064516129
3504925085,SPRG,2018-06-30,Oil,6875.76,229.192
3504925085,SPRG,2018-06-30,Gas,9690.0,323.0
3504925085,SPRG,2018-07-31,Oil,6843.44,220.75612903225806
3504925085,SPRG,2018-07-31,Gas,9332.0,301.03225806451616
3504925085,SPRG,2018-08-31,Oil,6869.66,221.60193548387096
3504925085,SPRG,2018-08-31,Gas,9182.0,296.19354838709677
3504925085,SPRG,2018-09-30,Oil,5790.37,193.01233333333332
3504925085,SPRG,2018-09-30,Gas,7918.0,263.93333333333334
3504925085,SPRG,2018-10-31,Oil,5901.51,190.37129032258065
3504925085,SPRG,2018-10-31,Gas,8348.0,269.2903225806452
3504925085,SPRG,2018-11-30,Oil,5941.01,198.03366666666668
3504925085,SPRG,2018-11-30,Gas,5895.0,196.5
3504925085,SPRG,2018-12-31,Oil,5677.43,183.14290322580646
3504925085,SPRG,2018-12-31,Gas,6106.0,196.96774193548387
3504925085,SPRG,2019-01-31,Oil,5172.24,166.84645161290322
3504925085,SPRG,2019-01-31,Gas,6083.47,196.2409677419355
3504925085,SPRG,2019-02-28,Oil,5113.42,182.62214285714285
3504925085,SPRG,2019-02-28,Gas,5107.71,182.4182142857143
3504925085,SPRG,2019-03-31,Oil,5098.29,164.4609677419355
3504925085,SPRG,2019-03-31,Gas,7046.0,227.29032258064515
3504925085,SPRG,2019-04-30,Oil,4798.47,159.949
3504925085,SPRG,2019-04-30,Gas,6662.0,222.06666666666666
3504925085,SPRG,2019-05-31,Oil,4789.73,154.5074193548387
3504925085,SPRG,2019-05-31,Gas,4456.0,143.74193548387098
3504925085,SPRG,2019-06-30,Oil,4722.85,157.42833333333334
3504925085,SPRG,2019-06-30,Gas,4540.0,151.33333333333334
3504925085,SPRG,2019-07-31,Oil,4457.98,143.80580645161288
3504925085,SPRG,2019-07-31,Gas,4729.0,152.5483870967742
3504925085,SPRG,2019-08-31,Oil,4569.91,147.41645161290322
3504925085,SPRG,2019-08-31,Gas,4361.0,140.67741935483872
3504925085,SPRG,2019-09-30,Oil,4193.79,139.793
3504925085,SPRG,2019-09-30,Gas,4172.0,139.06666666666666
3504925085,SPRG,2019-10-31,Oil,4418.99,142.54806451612902
3504925085,SPRG,2019-10-31,Gas,4421.0,142.61290322580646
3504925085,SPRG,2019-11-30,Oil,4193.45,139.78166666666667
3504925085,SPRG,2019-11-30,Gas,3938.0,131.26666666666668
3504925085,SPRG,2019-12-31,Oil,4022.03,129.74290322580646
3504925085,SPRG,2019-12-31,Gas,4250.0,137.09677419354838
3504925085,SPRG,2020-01-31,Oil,3920.19,126.45774193548387
3504925085,SPRG,2020-01-31,Gas,4071.0,131.32258064516128
3504925085,SPRG,2020-02-29,Oil,4179.0,144.10344827586206
3504925085,SPRG,2020-02-29,Gas,3126.0,107.79310344827586
3504925085,SPRG,2020-03-31,Oil,3634.48,117.24129032258064
3504925085,SPRG,2020-03-31,Gas,2850.0,91.93548387096774
3504925085,SPRG,2020-04-30,Oil,2978.37,99.279
3504925085,SPRG,2020-04-30,Gas,2893.0,96.43333333333334
3504925085,SPRG,2020-05-31,Oil,348.56,11.243870967741936
3504925085,SPRG,2020-05-31,Gas,345.0,11.129032258064516
3504925085,SPRG,2020-06-30,Oil,2902.41,96.747
3504925085,SPRG,2020-06-30,Gas,1715.0,57.166666666666664
3504925085,SPRG,2020-07-31,Oil,5860.95,189.06290322580645
3504925085,SPRG,2020-07-31,Gas,5622.0,181.3548387096774
3504925085,SPRG,2020-08-31,Oil,3463.73,111.73322580645161
3504925085,SPRG,2020-08-31,Gas,4169.0,134.48387096774192
3504925085,SPRG,2020-09-30,Oil,3354.83,111.82766666666666
3504925085,SPRG,2020-09-30,Gas,3463.0,115.43333333333334
3504925085,SPRG,2020-10-31,Oil,3046.27,98.26677419354839
3504925085,SPRG,2020-10-31,Gas,3294.0,106.25806451612904
3504925085,SPRG,2020-11-30,Oil,2936.7,97.89
3504925085,SPRG,2020-11-30,Gas,4083.0,136.1
3504925085,SPRG,2020-12-31,Oil,3146.1,101.48709677419355
3504925085,SPRG,2020-12-31,Gas,3388.0,109.29032258064517
3504925085,SPRG,2021-01-31,Oil,3261.05,105.19516129032259
3504925085,SPRG,2021-01-31,Gas,3682.0,118.7741935483871
3504925085,SPRG,2021-02-28,Oil,1641.62,58.62928571428571
3504925085,SPRG,2021-02-28,Gas,1594.0,56.92857142857143
3504925085,SPRG,2021-03-31,Oil,2792.5,90.08064516129032
3504925085,SPRG,2021-03-31,Gas,2175.0,70.16129032258064
3504925085,SPRG,2021-04-30,Oil,569.05,18.96833333333333
3504925103,SPRG,2017-06-30,Oil,3816.0,127.2
3504925103,SPRG,2017-06-30,Gas,7742.0,258.06666666666666
3504925103,SPRG,2017-07-31,Oil,4113.0,132.67741935483872
3504925103,SPRG,2017-07-31,Gas,6984.0,225.29032258064515
3504925103,SPRG,2017-08-31,Oil,2415.0,77.90322580645162
3504925103,SPRG,2017-08-31,Gas,2877.0,92.80645161290323
3504925103,SPRG,2017-09-30,Oil,2381.0,79.36666666666666
3504925103,SPRG,2017-09-30,Gas,2437.0,81.23333333333333
3504925103,SPRG,2017-10-31,Oil,2067.0,66.6774193548387
3504925103,SPRG,2017-10-31,Gas,3183.0,102.6774193548387
3504925103,SPRG,2017-11-30,Oil,2201.0,73.36666666666666
3504925103,SPRG,2017-11-30,Gas,2629.0,87.63333333333334
3504925103,SPRG,2017-12-31,Oil,1901.0,61.32258064516129
3504925103,SPRG,2017-12-31,Gas,6217.0,200.5483870967742
3504925103,SPRG,2018-01-31,Oil,1935.0,62.41935483870968
3504925103,SPRG,2018-01-31,Gas,3363.0,108.48387096774194
3504925103,SPRG,2018-02-28,Oil,1220.0,43.57142857142857
3504925103,SPRG,2018-02-28,Gas,2954.0,105.5
3504925103,SPRG,2018-03-31,Oil,1908.0,61.54838709677419
3504925103,SPRG,2018-03-31,Gas,3520.0,113.54838709677419
3504925103,SPRG,2018-04-30,Oil,1715.0,57.166666666666664
3504925103,SPRG,2018-04-30,Gas,5344.0,178.13333333333333
3504925103,SPRG,2018-05-31,Oil,1703.0,54.935483870967744
3504925103,SPRG,2018-05-31,Gas,4894.0,157.8709677419355
3504925103,SPRG,2018-06-30,Oil,1522.0,50.733333333333334
3504925103,SPRG,2018-06-30,Gas,2700.0,90.0
3504925103,SPRG,2018-07-31,Oil,1562.0,50.38709677419355
3504925103,SPRG,2018-07-31,Gas,1412.0,45.54838709677419
3504925103,SPRG,2018-08-31,Oil,1560.0,50.32258064516129
3504925103,SPRG,2018-08-31,Gas,1054.0,34.0
3504925103,SPRG,2018-09-30,Oil,1725.0,57.5
3504925103,SPRG,2018-09-30,Gas,1648.0,54.93333333333333
3504925103,SPRG,2018-10-31,Oil,1722.0,55.54838709677419
3504925103,SPRG,2018-10-31,Gas,3494.0,112.70967741935483
3504925103,SPRG,2018-11-30,Oil,1209.0,40.3
3504925103,SPRG,2018-11-30,Gas,2850.0,95.0
3504925103,SPRG,2018-12-31,Oil,1849.0,59.645161290322584
3504925103,SPRG,2018-12-31,Gas,2516.0,81.16129032258064
3504925103,SPRG,2019-01-31,Oil,1330.0,42.903225806451616
3504925103,SPRG,2019-01-31,Gas,2423.0,78.16129032258064
3504925103,SPRG,2019-02-28,Oil,1561.0,55.75
3504925103,SPRG,2019-02-28,Gas,1919.0,68.53571428571429
3504925103,SPRG,2019-03-31,Oil,1371.0,44.225806451612904
3504925103,SPRG,2019-03-31,Gas,2398.0,77.35483870967742
3504925103,SPRG,2019-04-30,Oil,1402.0,46.733333333333334
3504925103,SPRG,2019-04-30,Gas,2811.0,93.7
3504925103,SPRG,2019-05-31,Oil,1533.0,49.45161290322581
3504925103,SPRG,2019-05-31,Gas,3135.0,101.12903225806451
3504925103,SPRG,2019-06-30,Oil,1019.0,33.96666666666667
3504925103,SPRG,2019-06-30,Gas,2823.0,94.1
3504925103,SPRG,2019-07-31,Oil,1506.0,48.58064516129032
3504925103,SPRG,2019-07-31,Gas,2158.0,69.61290322580645
3504925103,SPRG,2019-08-31,Oil,1182.0,38.12903225806452
3504925103,SPRG,2019-08-31,Gas,1812.0,58.45161290322581
3504925103,SPRG,2019-09-30,Oil,999.0,33.3
3504925103,SPRG,2019-09-30,Gas,1233.0,41.1
3504925103,SPRG,2019-10-31,Oil,1330.0,42.903225806451616
3504925103,SPRG,2019-10-31,Gas,1262.0,40.70967741935484
3504925103,SPRG,2019-11-30,Oil,1521.0,50.7
3504925103,SPRG,2019-11-30,Gas,1930.0,64.33333333333333
3504925103,SPRG,2019-12-31,Oil,1012.0,32.645161290322584
3504925103,SPRG,2019-12-31,Gas,2213.0,71.38709677419355
3504925103,SPRG,2020-01-31,Oil,1213.0,39.12903225806452
3504925103,SPRG,2020-01-31,Gas,1089.0,35.12903225806452
3504925103,SPRG,2020-02-29,Oil,1152.0,39.724137931034484
3504925103,SPRG,2020-02-29,Gas,1402.0,48.3448275862069
3504925103,SPRG,2020-03-31,Oil,1339.0,43.193548387096776
3504925103,SPRG,2020-03-31,Gas,2181.0,70.35483870967742
3504925103,SPRG,2020-04-30,Oil,1189.0,39.63333333333333
3504925103,SPRG,2020-04-30,Gas,3100.0,103.33333333333333
3504925103,SPRG,2020-05-31,Gas,22.0,0.7096774193548387
3504925103,SPRG,2020-06-30,Oil,978.0,32.6
3504925103,SPRG,2020-06-30,Gas,388.0,12.933333333333334
3504925103,SPRG,2020-07-31,Oil,1482.0,47.806451612903224
3504925103,SPRG,2020-07-31,Gas,1297.0,41.83870967741935
3504925103,SPRG,2020-08-31,Oil,1471.0,47.45161290322581
3504925103,SPRG,2020-08-31,Gas,2448.0,78.96774193548387
3504925103,SPRG,2020-09-30,Oil,1344.0,44.8
3504925103,SPRG,2020-09-30,Gas,2674.0,89.13333333333334
3504925103,SPRG,2020-10-31,Oil,1338.0,43.16129032258065
3504925103,SPRG,2020-10-31,Gas,2662.0,85.87096774193549
3504925103,SPRG,2020-11-30,Oil,996.0,33.2
3504925103,SPRG,2020-11-30,Gas,2428.0,80.93333333333334
3504925103,SPRG,2020-12-31,Oil,995.0,32.096774193548384
3504925103,SPRG,2020-12-31,Gas,2363.0,76.2258064516129
3504925103,SPRG,2021-01-31,Oil,975.0,31.451612903225808
3504925103,SPRG,2021-01-31,Gas,1849.0,59.645161290322584
3504925103,SPRG,2021-02-28,Oil,668.0,23.857142857142858
3504925103,SPRG,2021-02-28,Gas,1462.0,52.214285714285715
3504925103,SPRG,2021-03-31,Oil,1485.0,47.903225806451616
3504925103,SPRG,2021-03-31,Gas,2126.0,68.58064516129032
3504925132,SPRG,2017-08-31,Oil,5101.0,164.5483870967742
3504925132,SPRG,2017-08-31,Gas,2099.0,67.70967741935483
3504925132,SPRG,2017-09-30,Oil,8639.0,287.96666666666664
3504925132,SPRG,2017-09-30,Gas,10826.0,360.8666666666667
3504925132,SPRG,2017-10-31,Oil,6326.0,204.06451612903226
3504925132,SPRG,2017-10-31,Gas,11053.0,356.5483870967742
3504925132,SPRG,2017-11-30,Oil,5541.0,184.7
3504925132,SPRG,2017-11-30,Gas,8120.0,270.6666666666667
3504925132,SPRG,2017-12-31,Oil,4922.0,158.7741935483871
3504925132,SPRG,2017-12-31,Gas,7320.0,236.1290322580645
3504925132,SPRG,2018-01-31,Oil,4904.0,158.19354838709677
3504925132,SPRG,2018-01-31,Gas,7922.0,255.5483870967742
3504925132,SPRG,2018-02-28,Oil,3836.0,137.0
3504925132,SPRG,2018-02-28,Gas,5675.0,202.67857142857142
3504925132,SPRG,2018-03-31,Oil,4059.0,130.93548387096774
3504925132,SPRG,2018-03-31,Gas,5528.0,178.32258064516128
3504925132,SPRG,2018-04-30,Oil,3863.0,128.76666666666668
3504925132,SPRG,2018-04-30,Gas,6462.0,215.4
3504925132,SPRG,2018-05-31,Oil,3502.0,112.96774193548387
3504925132,SPRG,2018-05-31,Gas,6982.0,225.2258064516129
3504925132,SPRG,2018-06-30,Oil,3327.0,110.9
3504925132,SPRG,2018-06-30,Gas,5580.0,186.0
3504925132,SPRG,2018-07-31,Oil,3536.0,114.06451612903226
3504925132,SPRG,2018-07-31,Gas,5018.0,161.8709677419355
3504925132,SPRG,2018-08-31,Oil,3025.0,97.58064516129032
3504925132,SPRG,2018-08-31,Gas,3662.0,118.12903225806451
3504925132,SPRG,2018-09-30,Oil,2852.0,95.06666666666666
3504925132,SPRG,2018-09-30,Gas,3957.0,131.9
3504925132,SPRG,2018-10-31,Oil,3254.0,104.96774193548387
3504925132,SPRG,2018-10-31,Gas,4524.0,145.93548387096774
3504925132,SPRG,2018-11-30,Oil,2678.0,89.26666666666667
3504925132,SPRG,2018-11-30,Gas,5062.0,168.73333333333332
3504925132,SPRG,2018-12-31,Oil,2765.0,89.19354838709677
3504925132,SPRG,2018-12-31,Gas,3964.0,127.87096774193549
3504925132,SPRG,2019-01-31,Oil,2660.0,85.80645161290323
3504925132,SPRG,2019-01-31,Gas,3926.0,126.64516129032258
3504925132,SPRG,2019-02-28,Oil,2534.0,90.5
3504925132,SPRG,2019-02-28,Gas,3658.0,130.64285714285714
3504925132,SPRG,2019-03-31,Oil,2772.0,89.41935483870968
3504925132,SPRG,2019-03-31,Gas,4074.0,131.41935483870967
3504925132,SPRG,2019-04-30,Oil,1640.12,54.67066666666666
3504925132,SPRG,2019-04-30,Gas,2332.0,77.73333333333333
3504925132,SPRG,2019-05-31,Oil,2482.01,80.06483870967743
3504925132,SPRG,2019-05-31,Gas,2710.0,87.41935483870968
3504925132,SPRG,2019-06-30,Oil,2118.44,70.61466666666666
3504925132,SPRG,2019-06-30,Gas,1264.0,42.13333333333333
3504925132,SPRG,2019-07-31,Oil,2465.25,79.5241935483871
3504925132,SPRG,2019-07-31,Gas,1537.0,49.58064516129032
3504925132,SPRG,2019-08-31,Oil,2318.92,74.80387096774194
3504925132,SPRG,2019-08-31,Gas,3078.0,99.29032258064517
3504925132,SPRG,2019-09-30,Oil,2278.27,75.94233333333334
3504925132,SPRG,2019-09-30,Gas,3214.0,107.13333333333334
3504925132,SPRG,2019-10-31,Oil,2277.48,73.46709677419355
3504925132,SPRG,2019-10-31,Gas,3224.0,104.0
3504925132,SPRG,2019-11-30,Oil,1918.58,63.952666666666666
3504925132,SPRG,2019-11-30,Gas,1780.0,59.333333333333336
3504925132,SPRG,2019-12-31,Oil,2079.06,67.06645161290322
3504925132,SPRG,2019-12-31,Gas,2934.0,94.64516129032258
3504925132,SPRG,2020-01-31,Oil,1940.32,62.59096774193548
3504925132,SPRG,2020-01-31,Gas,3030.0,97.74193548387096
3504925132,SPRG,2020-02-29,Oil,1821.85,62.82241379310344
3504925132,SPRG,2020-02-29,Gas,1572.0,54.206896551724135
3504925132,SPRG,2020-03-31,Oil,2070.36,66.78580645161291
3504925132,SPRG,2020-03-31,Gas,3518.0,113.48387096774194
3504925132,SPRG,2020-04-30,Oil,2042.7,68.09
3504925132,SPRG,2020-04-30,Gas,1614.0,53.8
3504925132,SPRG,2020-05-31,Gas,200.0,6.451612903225806
3504925132,SPRG,2020-06-30,Oil,3073.45,102.44833333333332
3504925132,SPRG,2020-06-30,Gas,2610.0,87.0
3504925132,SPRG,2020-07-31,Oil,2028.32,65.42967741935483
3504925132,SPRG,2020-07-31,Gas,3736.0,120.51612903225806
3504925132,SPRG,2020-08-31,Oil,1854.13,59.810645161290324
3504925132,SPRG,2020-08-31,Gas,2952.0,95.2258064516129
3504925132,SPRG,2020-09-30,Oil,1871.4,62.38
3504925132,SPRG,2020-09-30,Gas,3502.0,116.73333333333333
3504925132,SPRG,2020-10-31,Oil,1546.3,49.880645161290325
3504925132,SPRG,2020-10-31,Gas,3462.0,111.6774193548387
3504925132,SPRG,2020-11-30,Oil,1741.88,58.06266666666667
3504925132,SPRG,2020-11-30,Gas,3564.0,118.8
3504925132,SPRG,2020-12-31,Oil,1548.17,49.94096774193549
3504925132,SPRG,2020-12-31,Gas,3506.0,113.09677419354838
3504925132,SPRG,2021-01-31,Oil,1697.21,54.748709677419356
3504925132,SPRG,2021-01-31,Gas,3570.0,115.16129032258064
3504925132,SPRG,2021-02-28,Oil,1312.79,46.88535714285714
3504925132,SPRG,2021-02-28,Gas,1954.0,69.78571428571429
3504925132,SPRG,2021-03-31,Oil,1597.73,51.53967741935484
3504925132,SPRG,2021-03-31,Gas,3152.0,101.6774193548387
3504925168,SPRG,2018-05-31,Oil,7135.0,230.16129032258064
3504925168,SPRG,2018-05-31,Gas,7598.0,245.09677419354838
3504925168,SPRG,2018-06-30,Oil,18218.0,607.2666666666667
3504925168,SPRG,2018-06-30,Gas,16817.0,560.5666666666667
3504925168,SPRG,2018-07-31,Oil,15789.0,509.3225806451613
3504925168,SPRG,2018-07-31,Gas,14905.0,480.80645161290323
3504925168,SPRG,2018-08-31,Oil,13756.0,443.741935483871
3504925168,SPRG,2018-08-31,Gas,12962.0,418.1290322580645
3504925168,SPRG,2018-09-30,Oil,12323.0,410.76666666666665
3504925168,SPRG,2018-09-30,Gas,11166.0,372.2
3504925168,SPRG,2018-10-31,Oil,11296.0,364.38709677419354
3504925168,SPRG,2018-10-31,Gas,10582.0,341.35483870967744
3504925168,SPRG,2018-11-30,Oil,10510.0,350.3333333333333
3504925168,SPRG,2018-11-30,Gas,9504.0,316.8
3504925168,SPRG,2018-12-31,Oil,9811.0,316.48387096774195
3504925168,SPRG,2018-12-31,Gas,9055.0,292.0967741935484
3504925168,SPRG,2019-01-31,Oil,9307.0,300.2258064516129
3504925168,SPRG,2019-01-31,Gas,8286.0,267.2903225806452
3504925168,SPRG,2019-02-28,Oil,7960.0,284.2857142857143
3504925168,SPRG,2019-02-28,Gas,7143.0,255.10714285714286
3504925168,SPRG,2019-03-31,Oil,8125.0,262.0967741935484
3504925168,SPRG,2019-03-31,Gas,7519.0,242.5483870967742
3504925168,SPRG,2019-04-30,Oil,7558.0,251.93333333333334
3504925168,SPRG,2019-04-30,Gas,6875.0,229.16666666666666
3504925168,SPRG,2019-05-31,Oil,7270.0,234.51612903225808
3504925168,SPRG,2019-05-31,Gas,6486.0,209.2258064516129
3504925168,SPRG,2019-06-30,Oil,7026.0,234.2
3504925168,SPRG,2019-06-30,Gas,6076.0,202.53333333333333
3504925168,SPRG,2019-07-31,Oil,6594.0,212.70967741935485
3504925168,SPRG,2019-07-31,Gas,5937.0,191.51612903225808
3504925168,SPRG,2019-08-31,Oil,6402.0,206.51612903225808
3504925168,SPRG,2019-08-31,Gas,5679.0,183.19354838709677
3504925168,SPRG,2019-09-30,Oil,5971.0,199.03333333333333
3504925168,SPRG,2019-09-30,Gas,5250.0,175.0
3504925168,SPRG,2019-10-31,Oil,5745.0,185.32258064516128
3504925168,SPRG,2019-10-31,Gas,5295.0,170.80645161290323
3504925168,SPRG,2019-11-30,Oil,7810.0,260.3333333333333
3504925168,SPRG,2019-11-30,Gas,11211.0,373.7
3504925168,SPRG,2019-12-31,Oil,5769.0,186.09677419354838
3504925168,SPRG,2019-12-31,Gas,13161.0,424.5483870967742
3504925168,SPRG,2020-01-31,Oil,6897.0,222.48387096774192
3504925168,SPRG,2020-01-31,Gas,22194.0,715.9354838709677
3504925168,SPRG,2020-02-29,Oil,4660.0,160.68965517241378
3504925168,SPRG,2020-02-29,Gas,8723.0,300.7931034482759
3504925168,SPRG,2020-03-31,Oil,6083.0,196.2258064516129
3504925168,SPRG,2020-03-31,Gas,14700.0,474.19354838709677
3504925168,SPRG,2020-04-30,Oil,3414.0,113.8
3504925168,SPRG,2020-04-30,Gas,11610.0,387.0
3504925168,SPRG,2020-06-30,Oil,5796.0,193.2
3504925168,SPRG,2020-06-30,Gas,2731.0,91.03333333333333
3504925168,SPRG,2020-07-31,Oil,156.0,5.032258064516129
3504925168,SPRG,2020-08-31,Oil,9254.0,298.51612903225805
3504925168,SPRG,2020-08-31,Gas,14362.0,463.2903225806452
3504925168,SPRG,2020-09-30,Oil,4487.0,149.56666666666666
3504925168,SPRG,2020-09-30,Gas,12161.0,405.3666666666667
3504925168,SPRG,2020-10-31,Oil,4260.0,137.41935483870967
3504925168,SPRG,2020-10-31,Gas,11387.0,367.3225806451613
3504925168,SPRG,2020-11-30,Oil,3916.0,130.53333333333333
3504925168,SPRG,2020-11-30,Gas,9254.0,308.46666666666664
3504925168,SPRG,2020-12-31,Oil,4188.0,135.09677419354838
3504925168,SPRG,2020-12-31,Gas,8260.0,266.4516129032258
3504925168,SPRG,2021-01-31,Oil,3811.0,122.93548387096774
3504925168,SPRG,2021-01-31,Gas,8021.0,258.741935483871
3504925168,SPRG,2021-02-28,Oil,1845.0,65.89285714285714
3504925168,SPRG,2021-02-28,Gas,3312.0,118.28571428571429
3504925168,SPRG,2021-03-31,Oil,4859.0,156.74193548387098
3504925168,SPRG,2021-03-31,Gas,6442.0,207.80645161290323
3504925169,SPRG,2018-05-31,Oil,7070.0,228.06451612903226
3504925169,SPRG,2018-05-31,Gas,7607.0,245.38709677419354
3504925169,SPRG,2018-06-30,Oil,18192.0,606.4
3504925169,SPRG,2018-06-30,Gas,17515.0,583.8333333333334
3504925169,SPRG,2018-07-31,Oil,15432.0,497.80645161290323
3504925169,SPRG,2018-07-31,Gas,14824.0,478.19354838709677
3504925169,SPRG,2018-08-31,Oil,12557.0,405.06451612903226
3504925169,SPRG,2018-08-31,Gas,11081.0,357.4516129032258
3504925169,SPRG,2018-09-30,Oil,10790.0,359.6666666666667
3504925169,SPRG,2018-09-30,Gas,9942.0,331.4
3504925169,SPRG,2018-10-31,Oil,10367.0,334.4193548387097
3504925169,SPRG,2018-10-31,Gas,9206.0,296.96774193548384
3504925169,SPRG,2018-11-30,Oil,8847.0,294.9
3504925169,SPRG,2018-11-30,Gas,7938.0,264.6
3504925169,SPRG,2018-12-31,Oil,8658.0,279.2903225806452
3504925169,SPRG,2018-12-31,Gas,7772.0,250.70967741935485
3504925169,SPRG,2019-01-31,Oil,7968.0,257.03225806451616
3504925169,SPRG,2019-01-31,Gas,6288.0,202.83870967741936
3504925169,SPRG,2019-02-28,Oil,6805.0,243.03571428571428
3504925169,SPRG,2019-02-28,Gas,5614.0,200.5
3504925169,SPRG,2019-03-31,Oil,6987.0,225.38709677419354
3504925169,SPRG,2019-03-31,Gas,5794.0,186.90322580645162
3504925169,SPRG,2019-04-30,Oil,6117.0,203.9
3504925169,SPRG,2019-04-30,Gas,5335.0,177.83333333333334
3504925169,SPRG,2019-05-31,Oil,6299.0,203.19354838709677
3504925169,SPRG,2019-05-31,Gas,5126.0,165.3548387096774
3504925169,SPRG,2019-06-30,Oil,6633.0,221.1
3504925169,SPRG,2019-06-30,Gas,5811.0,193.7
3504925169,SPRG,2019-07-31,Oil,5108.0,164.7741935483871
3504925169,SPRG,2019-07-31,Gas,4975.0,160.48387096774192
3504925169,SPRG,2019-08-31,Oil,4957.0,159.90322580645162
3504925169,SPRG,2019-08-31,Gas,4743.0,153.0
3504925169,SPRG,2019-09-30,Oil,4054.0,135.13333333333333
3504925169,SPRG,2019-09-30,Gas,4334.0,144.46666666666667
3504925169,SPRG,2019-10-31,Oil,4671.0,150.67741935483872
3504925169,SPRG,2019-10-31,Gas,4254.0,137.2258064516129
3504925169,SPRG,2019-11-30,Oil,7450.0,248.33333333333334
3504925169,SPRG,2019-11-30,Gas,7587.0,252.9
3504925169,SPRG,2019-12-31,Oil,6986.0,225.3548387096774
3504925169,SPRG,2019-12-31,Gas,18428.0,594.4516129032259
3504925169,SPRG,2020-01-31,Oil,5102.0,164.58064516129033
3504925169,SPRG,2020-01-31,Gas,8831.0,284.8709677419355
3504925169,SPRG,2020-02-29,Oil,6255.0,215.68965517241378
3504925169,SPRG,2020-02-29,Gas,26692.0,920.4137931034483
3504925169,SPRG,2020-03-31,Oil,4927.0,158.93548387096774
3504925169,SPRG,2020-03-31,Gas,16879.0,544.483870967742
3504925169,SPRG,2020-04-30,Oil,3044.0,101.46666666666667
3504925169,SPRG,2020-04-30,Gas,14511.0,483.7
3504925169,SPRG,2020-06-30,Oil,2372.0,79.06666666666666
3504925169,SPRG,2020-06-30,Gas,716.0,23.866666666666667
3504925169,SPRG,2020-07-31,Oil,57.0,1.8387096774193548
3504925169,SPRG,2020-08-31,Oil,8462.0,272.96774193548384
3504925169,SPRG,2020-08-31,Gas,12246.0,395.03225806451616
3504925169,SPRG,2020-09-30,Oil,3763.0,125.43333333333334
3504925169,SPRG,2020-09-30,Gas,15355.0,511.8333333333333
3504925169,SPRG,2020-10-31,Oil,3651.0,117.7741935483871
3504925169,SPRG,2020-10-31,Gas,9133.0,294.61290322580646
3504925169,SPRG,2020-11-30,Oil,1845.0,61.5
3504925169,SPRG,2020-11-30,Gas,3366.0,112.2
3504925169,SPRG,2020-12-31,Oil,3498.0,112.83870967741936
3504925169,SPRG,2020-12-31,Gas,13250.0,427.4193548387097
3504925169,SPRG,2021-01-31,Oil,2958.0,95.41935483870968
3504925169,SPRG,2021-01-31,Gas,11082.0,357.48387096774195
3504925169,SPRG,2021-02-28,Oil,1080.0,38.57142857142857
3504925169,SPRG,2021-02-28,Gas,3709.0,132.46428571428572
3504925169,SPRG,2021-03-31,Oil,3521.0,113.58064516129032
3504925169,SPRG,2021-03-31,Gas,6399.0,206.41935483870967
3504925170,SPRG,2018-05-31,Oil,2441.0,78.74193548387096
3504925170,SPRG,2018-05-31,Gas,3238.0,104.45161290322581
3504925170,SPRG,2018-06-30,Oil,7346.0,244.86666666666667
3504925170,SPRG,2018-06-30,Gas,8790.0,293.0
3504925170,SPRG,2018-07-31,Oil,7576.0,244.38709677419354
3504925170,SPRG,2018-07-31,Gas,9312.0,300.38709677419354
3504925170,SPRG,2018-08-31,Oil,6421.0,207.1290322580645
3504925170,SPRG,2018-08-31,Gas,7985.0,257.5806451612903
3504925170,SPRG,2018-09-30,Oil,5360.0,178.66666666666666
3504925170,SPRG,2018-09-30,Gas,8212.0,273.73333333333335
3504925170,SPRG,2018-10-31,Oil,4496.0,145.03225806451613
3504925170,SPRG,2018-10-31,Gas,6117.0,197.32258064516128
3504925170,SPRG,2018-11-30,Oil,4990.0,166.33333333333334
3504925170,SPRG,2018-11-30,Gas,5451.0,181.7
3504925170,SPRG,2018-12-31,Oil,4525.0,145.96774193548387
3504925170,SPRG,2018-12-31,Gas,5405.0,174.3548387096774
3504925170,SPRG,2019-01-31,Oil,4394.0,141.74193548387098
3504925170,SPRG,2019-01-31,Gas,5195.0,167.58064516129033
3504925170,SPRG,2019-02-28,Oil,3564.0,127.28571428571429
3504925170,SPRG,2019-02-28,Gas,4278.0,152.78571428571428
3504925170,SPRG,2019-03-31,Oil,3592.0,115.87096774193549
3504925170,SPRG,2019-03-31,Gas,4754.0,153.3548387096774
3504925170,SPRG,2019-04-30,Oil,3418.0,113.93333333333334
