PROPNUM,UnitID,RSV_CAT,Formation,SUBZONE,TC_AREA,TCA_Slot,Operator_SCST,OPERATOR_GROUP,PROCESSED,DensityWPS,MaxLengthBin,LateralLength,SurfaceLat,SurfaceLon,BottomLat,BottomLon,OIL_IP,OIL_IP2,OIL_IP3,OIL_DI,Oil_Def,OIL_B,OIL_SEG1_TIME,OIL_SEG2_TIME,GAS_IP,GAS_IP2,GAS_IP3,GAS_DI,GAS_Def,GAS_B,GAS_SEG1_TIME,GAS_SEG2_TIME,NGL/GAS,BTU,SHRINK,PAJ_OIL,PAJ_NGL,OIL_OPEX,GAS_OPEX,CAPITAL,CAPEX_OVV,OPC/T,WI,NRI,Royalty,SCHEDULE TIER,YEAR,Start_Date,WEIGHT,INCLUDE,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
