,UID,IRR,Life,Payout,ROI,DROI,0.05,0.08,0.09,0.1,0.12,0.15,0.2,0.25,0.3,0.35,0.4,0.5,0.6,0.7,0.8,0.9,1.0
168,81324.0,1.0,50.0,15.75,0.0,0.0,217966.06751877343,120545.06828053638,99608.09596737142,82521.05193424915,57008.116218543306,33157.72628116695,13771.761627354977,5844.007385864573,2518.5185130179298,1098.4760057011283,483.8402340176744,96.15438617885799,19.621014401878583,4.093780678332214,0.8709911007459592,0.18862048616373878,0.041520906969700226
169,81250.0,1.0,50.0,15.75,0.0,0.0,217966.06751877343,120545.06828053638,99608.09596737142,82521.05193424915,57008.116218543306,33157.72628116695,13771.761627354977,5844.007385864573,2518.5185130179298,1098.4760057011283,483.8402340176744,96.15438617885799,19.621014401878583,4.093780678332214,0.8709911007459592,0.18862048616373878,0.041520906969700226
170,81186.0,1.0,50.0,15.75,0.0,0.0,217966.06751877343,120545.06828053638,99608.09596737142,82521.05193424915,57008.116218543306,33157.72628116695,13771.761627354977,5844.007385864573,2518.5185130179298,1098.4760057011283,483.8402340176744,96.15438617885799,19.621014401878583,4.093780678332214,0.8709911007459592,0.18862048616373878,0.041520906969700226
171,81245.0,1.0,50.0,15.75,0.0,0.0,133472.82019046033,73235.57180367666,60379.40257577491,49916.68195960385,34352.29854821487,19880.84352207128,8200.325121836573,3459.8385571301446,1483.6926713508399,644.3164815245328,282.6943117945354,55.80042249129667,11.320745857848971,2.3500576976220726,0.49774821725093343,0.10735417625522164,0.02354440834693943
172,81215.0,1.0,50.0,15.75,0.0,0.0,133472.82019046033,73235.57180367666,60379.40257577491,49916.68195960385,34352.29854821487,19880.84352207128,8200.325121836573,3459.8385571301446,1483.6926713508399,644.3164815245328,282.6943117945354,55.80042249129667,11.320745857848971,2.3500576976220726,0.49774821725093343,0.10735417625522164,0.02354440834693943
173,81325.0,1.0,50.0,15.75,0.0,0.0,133472.82019046033,73235.57180367666,60379.40257577491,49916.68195960385,34352.29854821487,19880.84352207128,8200.325121836573,3459.8385571301446,1483.6926713508399,644.3164815245328,282.6943117945354,55.80042249129667,11.320745857848971,2.3500576976220726,0.49774821725093343,0.10735417625522164,0.02354440834693943
174,81251.0,1.0,50.0,15.75,0.0,0.0,133472.82019046033,73235.57180367666,60379.40257577491,49916.68195960385,34352.29854821487,19880.84352207128,8200.325121836573,3459.8385571301446,1483.6926713508399,644.3164815245328,282.6943117945354,55.80042249129667,11.320745857848971,2.3500576976220726,0.49774821725093343,0.10735417625522164,0.02354440834693943
175,81187.0,1.0,50.0,15.75,0.0,0.0,133472.82019046033,73235.57180367666,60379.40257577491,49916.68195960385,34352.29854821487,19880.84352207128,8200.325121836573,3459.8385571301446,1483.6926713508399,644.3164815245328,282.6943117945354,55.80042249129667,11.320745857848971,2.3500576976220726,0.49774821725093343,0.10735417625522164,0.02354440834693943
176,81305.0,1.0,50.0,15.75,0.0,0.0,133472.82019046033,73235.57180367666,60379.40257577491,49916.68195960385,34352.29854821487,19880.84352207128,8200.325121836573,3459.8385571301446,1483.6926713508399,644.3164815245328,282.6943117945354,55.80042249129667,11.320745857848971,2.3500576976220726,0.49774821725093343,0.10735417625522164,0.02354440834693943
177,81244.0,1.0,50.0,16.75,0.0,0.0,207357.2757517291,111306.66959939973,91065.52187544666,74699.08193028072,50591.80857197209,28565.66636174807,11293.966142474535,4563.022857706505,1872.6592619500416,777.9685423548253,326.4500279800125,58.91473062184076,10.925715001566774,2.0732652713034554,0.40148473224062065,0.07919309000749937,0.015889914355550146
178,81214.0,1.0,50.0,16.75,0.0,0.0,207357.2757517291,111306.66959939973,91065.52187544666,74699.08193028072,50591.80857197209,28565.66636174807,11293.966142474535,4563.022857706505,1872.6592619500416,777.9685423548253,326.4500279800125,58.91473062184076,10.925715001566774,2.0732652713034554,0.40148473224062065,0.07919309000749937,0.015889914355550146
179,81324.0,1.0,50.0,16.75,0.0,0.0,207357.2757517291,111306.66959939973,91065.52187544666,74699.08193028072,50591.80857197209,28565.66636174807,11293.966142474535,4563.022857706505,1872.6592619500416,777.9685423548253,326.4500279800125,58.91473062184076,10.925715001566774,2.0732652713034554,0.40148473224062065,0.07919309000749937,0.015889914355550146
180,81250.0,1.0,50.0,16.75,0.0,0.0,207357.2757517291,111306.66959939973,91065.52187544666,74699.08193028072,50591.80857197209,28565.66636174807,11293.966142474535,4563.022857706505,1872.6592619500416,777.9685423548253,326.4500279800125,58.91473062184076,10.925715001566774,2.0732652713034554,0.40148473224062065,0.07919309000749937,0.015889914355550146
181,81186.0,1.0,50.0,16.75,0.0,0.0,207357.2757517291,111306.66959939973,91065.52187544666,74699.08193028072,50591.80857197209,28565.66636174807,11293.966142474535,4563.022857706505,1872.6592619500416,777.9685423548253,326.4500279800125,58.91473062184076,10.925715001566774,2.0732652713034554,0.40148473224062065,0.07919309000749937,0.015889914355550146
182,81245.0,1.0,50.0,16.75,0.0,0.0,126976.46333969143,67622.90411337503,55201.153607953376,45185.20096373926,30485.920732690553,17127.517677958876,6724.93445568686,2701.4549054721183,1103.208417381512,456.3212590400559,190.73561788940708,34.18946332354085,6.3038148953289195,1.1901695261369374,0.2294378318619857,0.045073094210352646,0.009010367535034333
183,81215.0,1.0,50.0,16.75,0.0,0.0,126976.46333969143,67622.90411337503,55201.153607953376,45185.20096373926,30485.920732690553,17127.517677958876,6724.93445568686,2701.4549054721183,1103.208417381512,456.3212590400559,190.73561788940708,34.18946332354085,6.3038148953289195,1.1901695261369374,0.2294378318619857,0.045073094210352646,0.009010367535034333
184,81325.0,1.0,50.0,16.75,0.0,0.0,126976.46333969143,67622.90411337503,55201.153607953376,45185.20096373926,30485.920732690553,17127.517677958876,6724.93445568686,2701.4549054721183,1103.208417381512,456.3212590400559,190.73561788940708,34.18946332354085,6.3038148953289195,1.1901695261369374,0.2294378318619857,0.045073094210352646,0.009010367535034333
185,81251.0,1.0,50.0,16.75,0.0,0.0,126976.46333969143,67622.90411337503,55201.153607953376,45185.20096373926,30485.920732690553,17127.517677958876,6724.93445568686,2701.4549054721183,1103.208417381512,456.3212590400559,190.73561788940708,34.18946332354085,6.3038148953289195,1.1901695261369374,0.2294378318619857,0.045073094210352646,0.009010367535034333
186,81187.0,1.0,50.0,16.75,0.0,0.0,126976.46333969143,67622.90411337503,55201.153607953376,45185.20096373926,30485.920732690553,17127.517677958876,6724.93445568686,2701.4549054721183,1103.208417381512,456.3212590400559,190.73561788940708,34.18946332354085,6.3038148953289195,1.1901695261369374,0.2294378318619857,0.045073094210352646,0.009010367535034333
187,81305.0,1.0,50.0,16.75,0.0,0.0,126976.46333969143,67622.90411337503,55201.153607953376,45185.20096373926,30485.920732690553,17127.517677958876,6724.93445568686,2701.4549054721183,1103.208417381512,456.3212590400559,190.73561788940708,34.18946332354085,6.3038148953289195,1.1901695261369374,0.2294378318619857,0.045073094210352646,0.009010367535034333
188,81244.0,1.0,50.0,17.75,0.0,0.0,197264.83253396902,102776.28835447216,83255.57469910847,67618.53745723898,44897.66132195958,24609.567247503892,9261.972046771425,3562.825339734187,1392.4268149075579,550.9770352310848,220.25787289995813,36.097630302456636,6.083846933216272,1.049990027053464,0.1850650254454631,0.033249545860525746,0.0060810178932500705
189,81214.0,1.0,50.0,17.75,0.0,0.0,197264.83253396902,102776.28835447216,83255.57469910847,67618.53745723898,44897.66132195958,24609.567247503892,9261.972046771425,3562.825339734187,1392.4268149075579,550.9770352310848,220.25787289995813,36.097630302456636,6.083846933216272,1.049990027053464,0.1850650254454631,0.033249545860525746,0.0060810178932500705
190,81324.0,1.0,50.0,17.75,0.0,0.0,197264.83253396902,102776.28835447216,83255.57469910847,67618.53745723898,44897.66132195958,24609.567247503892,9261.972046771425,3562.825339734187,1392.4268149075579,550.9770352310848,220.25787289995813,36.097630302456636,6.083846933216272,1.049990027053464,0.1850650254454631,0.033249545860525746,0.0060810178932500705
191,81250.0,1.0,50.0,17.75,0.0,0.0,197264.83253396902,102776.28835447216,83255.57469910847,67618.53745723898,44897.66132195958,24609.567247503892,9261.972046771425,3562.825339734187,1392.4268149075579,550.9770352310848,220.25787289995813,36.097630302456636,6.083846933216272,1.049990027053464,0.1850650254454631,0.033249545860525746,0.0060810178932500705
192,81186.0,1.0,50.0,17.75,0.0,0.0,197264.83253396902,102776.28835447216,83255.57469910847,67618.53745723898,44897.66132195958,24609.567247503892,9261.972046771425,3562.825339734187,1392.4268149075579,550.9770352310848,220.25787289995813,36.097630302456636,6.083846933216272,1.049990027053464,0.1850650254454631,0.033249545860525746,0.0060810178932500705
193,81245.0,1.0,50.0,17.75,0.0,0.0,120796.2955997266,62440.38311034445,50467.00082573243,40902.20555496448,27054.706735721113,14755.50378348489,5514.99394979545,2109.306109459852,820.2971111755445,323.17827872291264,128.69051273339824,20.948217776201684,3.5102000109841964,0.6027526483193684,0.10575973326488114,0.01892412472958183,0.0034482379816078166
194,81215.0,1.0,50.0,17.75,0.0,0.0,120796.2955997266,62440.38311034445,50467.00082573243,40902.20555496448,27054.706735721113,14755.50378348489,5514.99394979545,2109.306109459852,820.2971111755445,323.17827872291264,128.69051273339824,20.948217776201684,3.5102000109841964,0.6027526483193684,0.10575973326488114,0.01892412472958183,0.0034482379816078166
195,81325.0,1.0,50.0,17.75,0.0,0.0,120796.2955997266,62440.38311034445,50467.00082573243,40902.20555496448,27054.706735721113,14755.50378348489,5514.99394979545,2109.306109459852,820.2971111755445,323.17827872291264,128.69051273339824,20.948217776201684,3.5102000109841964,0.6027526483193684,0.10575973326488114,0.01892412472958183,0.0034482379816078166
196,81251.0,1.0,50.0,17.75,0.0,0.0,120796.2955997266,62440.38311034445,50467.00082573243,40902.20555496448,27054.706735721113,14755.50378348489,5514.99394979545,2109.306109459852,820.2971111755445,323.17827872291264,128.69051273339824,20.948217776201684,3.5102000109841964,0.6027526483193684,0.10575973326488114,0.01892412472958183,0.0034482379816078166
197,81187.0,1.0,50.0,17.75,0.0,0.0,120796.2955997266,62440.38311034445,50467.00082573243,40902.20555496448,27054.706735721113,14755.50378348489,5514.99394979545,2109.306109459852,820.2971111755445,323.17827872291264,128.69051273339824,20.948217776201684,3.5102000109841964,0.6027526483193684,0.10575973326488114,0.01892412472958183,0.0034482379816078166
198,81305.0,1.0,50.0,17.75,0.0,0.0,120796.2955997266,62440.38311034445,50467.00082573243,40902.20555496448,27054.706735721113,14755.50378348489,5514.99394979545,2109.306109459852,820.2971111755445,323.17827872291264,128.69051273339824,20.948217776201684,3.5102000109841964,0.6027526483193684,0.10575973326488114,0.01892412472958183,0.0034482379816078166
