,Property_ID,months_of_prod,fit_months,fit_type,Q_guess,Q3,Dei,b-factor
2681,3507325444,45,24,auto_fit_3,11.965811965811966,11.965811965811966,0.5005016205778337,1.1
2682,3507325444,45,12,auto_fit_4,4.0105193951347795,4.0105193951347795,0.3890028838396693,1.1
2683,3507325444,45,6,auto_fit_4,4.0105193951347795,4.0105193951347795,0.3488465063352848,1.1
2684,3507325445,45,36,auto_fit_3,105.98290598290598,105.98290598290598,0.6675494655306146,1.1
2685,3507325445,45,24,auto_fit_3,34.25378040762656,34.25378040762656,0.5079142848668752,1.1
2686,3507325445,45,12,auto_fit_3,22.55095332018409,22.55095332018409,0.42792108682077545,1.1
2687,3507325445,45,6,auto_fit_4,8.21827744904668,8.21827744904668,0.3838870540063033,1.1
2688,3507325446,45,36,auto_fit_3,43.19526627218934,43.19526627218934,0.658573996484795,1.1
2689,3507325446,45,24,auto_fit_3,22.616699539776462,22.616699539776462,0.5048568723269733,1.1
2690,3507325446,45,12,auto_fit_3,16.305062458908612,16.305062458908612,0.40111378656061714,1.1
2691,3507325446,45,6,auto_fit_3,16.305062458908612,16.305062458908612,0.3899141771574912,1.1
2692,3507325447,43,36,auto_fit_3,62.3602892833662,62.3602892833662,0.7006901329455723,1.1
2693,3507325447,43,24,auto_fit_3,24.819197896120972,24.819197896120972,0.5262875674334515,1.1
2694,3507325447,43,12,auto_fit_3,24.194608809993426,24.194608809993426,0.4198358544756453,1.1
2695,3507325447,43,6,auto_fit_3,24.194608809993426,24.194608809993426,0.39828077177931265,1.1
2696,3507325452,42,36,auto_fit_3,220.5989480604865,220.5989480604865,0.7427903232150918,1.1
2697,3507325452,42,24,auto_fit_3,39.42176199868508,39.42176199868508,0.5232275855486539,1.1
2698,3507325452,42,12,auto_fit_3,23.93458251150559,23.93458251150559,0.41604774860941385,1.1
2699,3507325452,42,6,auto_fit_3,23.891847468770543,23.891847468770543,0.3861413980471051,1.1
2700,3507325453,47,36,auto_fit_3,59.59894806048652,59.59894806048652,0.6284393222291124,1.1
2701,3507325453,47,24,auto_fit_3,34.944115713346484,34.944115713346484,0.4944777300366303,1.1
2702,3507325453,47,12,auto_fit_3,24.095989480604864,24.095989480604864,0.42349683542473726,1.1
2703,3507325453,47,6,auto_fit_3,24.095989480604864,24.095989480604864,0.39194278180544107,1.1
2704,3507325454,45,36,auto_fit_3,126.49605522682445,126.49605522682445,0.6693592150842292,1.1
2705,3507325454,45,24,auto_fit_3,70.78336620644312,70.78336620644312,0.5203233986478542,1.1
2706,3507325454,45,12,auto_fit_3,67.35502958579882,67.35502958579882,0.43905025028714784,1.1
2707,3507325454,45,6,auto_fit_3,56.99835634451019,56.99835634451019,0.41142280713837653,1.1
2708,3507325455,42,36,auto_fit_3,128.85305719921104,128.85305719921104,0.7364975950663236,1.1
2709,3507325455,42,24,auto_fit_3,28.427679158448388,28.427679158448388,0.5372484467359339,1.1
2710,3507325455,42,12,auto_fit_3,23.998027613412226,23.998027613412226,0.43624788748906207,1.1
2711,3507325455,42,6,auto_fit_3,14.21301775147929,14.21301775147929,0.3981523331157364,1.1
2712,3507325456,45,36,auto_fit_3,423.0305719921104,423.0305719921104,0.6529263363456775,1.1
2713,3507325456,45,24,auto_fit_3,166.78500986193293,166.78500986193293,0.512641521049519,1.1
2714,3507325456,45,12,auto_fit_3,120.49441157133464,120.49441157133464,0.439696580146854,1.1
2715,3507325456,45,6,auto_fit_3,81.1387245233399,81.1387245233399,0.4066275318836374,1.1
2716,3507325457,45,36,auto_fit_3,118.34319526627219,118.34319526627219,0.6674279326987818,1.1
2717,3507325457,45,24,auto_fit_3,41.814595660749504,41.814595660749504,0.49609028837688784,1.1
2718,3507325457,45,12,auto_fit_3,23.86587771203156,23.86587771203156,0.4226873841312859,1.1
2719,3507325457,45,6,auto_fit_3,13.806706114398422,13.806706114398422,0.39128064479269153,1.1
2720,3507325458,43,36,auto_fit_3,363.52038132807365,363.52038132807365,0.7230509805142191,1.1
2721,3507325458,43,24,auto_fit_3,151.5834976988823,151.5834976988823,0.5356493834476213,1.1
2722,3507325458,43,12,auto_fit_3,138.08021038790267,138.08021038790267,0.4617580282997287,1.1
2723,3507325458,43,6,auto_fit_3,127.37606837606837,127.37606837606837,0.4291351312494882,1.1
